tempo,ABS,fuel_mix,front_brake_bias %,pit_limiter_status,fuel_in_tank,fuel_capacity,fuel_remaining_laps,max_rpm,idle_rpm,max_gears,drs_allowed,drs_activation_distance,actual_compound_tyre,visual_compound_tyre,tyre_age_laps,fia_flags,engine_power_ice,engine_power_mguk,ers_store_energy,ers_battery %,ers_deploy_mode,ers_harvested_thislap_MGUK,ers_harvested_MGUK %,ers_harvested_thislap_MGUH,ers_harvested_MGUH %,ers_deployed_thislap,ers_deployed %,network_paused
189.4,1,1,58,0,17.813491821289062,110.0,12.301034927368164,13099,4000,9,0,0,19,18,0,0,547903.0,73401.296875,3786436.0,94.6609,1,792118.625,19.802965625,1214919.0,30.372975000000004,695915.9375,17.3978984375,0
189.443,1,1,58,0,17.812334060668945,110.0,12.300230979919434,13099,4000,9,0,0,19,18,0,0,547441.375,73955.15625,3785278.0,94.63195,1,792118.625,19.802965625,1216959.375,30.423984375000003,697073.875,17.426846875,0
189.486,1,1,58,0,17.811176300048828,110.0,12.299427032470703,13099,4000,9,0,0,19,18,0,0,546792.5,74538.53125,3784100.0,94.6025,1,792118.625,19.802965625,1219005.625,30.475140625,698252.0,17.4563,0
189.553,1,1,58,0,17.809417724609375,110.0,12.298206329345703,13099,4000,9,0,0,19,18,0,0,545902.375,75474.953125,3782267.0,94.556675,1,792118.625,19.802965625,1222126.0,30.553150000000002,700084.8125,17.5021203125,0
189.598,1,1,58,0,17.8082332611084,110.0,12.297383308410645,13099,4000,9,0,0,19,18,0,0,545471.1875,76121.2578125,3781002.5,94.5250625,1,792118.625,19.802965625,1224231.875,30.605796875000003,701349.25,17.533731250000002,0
189.643,1,1,58,0,17.807018280029297,110.0,12.296539306640625,13099,4000,9,0,0,19,18,0,0,544878.0625,76774.7890625,3779679.25,94.49198125,1,792118.625,19.802965625,1226399.25,30.65998125,702672.5625,17.5668140625,0
189.689,1,1,58,0,17.805803298950195,110.0,12.295696258544922,13099,4000,9,0,0,19,18,0,0,543936.75,77418.3828125,3778333.25,94.45833125,1,792118.625,19.802965625,1228572.25,30.71430625,704018.5625,17.6004640625,0
189.757,1,1,58,0,17.8039493560791,110.0,12.294408798217773,13099,4000,9,0,0,19,18,0,0,542254.5625,78361.6328125,3776245.5,94.4061375,1,792118.625,19.802965625,1231905.125,30.797628125,706106.125,17.652653125,0
189.802,1,1,58,0,17.802719116210938,110.0,12.293554306030273,13099,4000,9,0,0,19,18,0,0,541350.3125,79005.921875,3774837.25,94.37093125,1,792118.625,19.802965625,1234126.25,30.85315625,707514.4375,17.687860937499998,0
189.846,1,1,58,0,17.802114486694336,110.0,12.293134689331055,13099,4000,9,0,0,19,18,0,0,534000.6875,79685.7421875,3774890.75,94.37226875,1,793224.0625,19.8306015625,1235105.5,30.8776375,709410.1875,17.7352546875,0
189.889,1,1,58,0,17.80091667175293,110.0,12.292302131652832,13099,4000,9,0,0,19,18,0,0,535628.8125,80367.640625,3773151.0,94.328775,1,793224.0625,19.8306015625,1237041.125,30.926028125,711149.9375,17.7787484375,0
189.954,1,1,58,0,17.799144744873047,110.0,12.291071891784668,13099,4000,9,0,0,19,18,0,0,539132.375,81307.0234375,3770543.25,94.26358125,1,793224.0625,19.8306015625,1239913.375,30.997834375,713757.75,17.843943749999998,0
189.996,1,1,58,0,17.797996520996094,110.0,12.290274620056152,13099,4000,9,0,0,19,18,0,0,524371.1875,0.0,3776627.0,94.415675,1,797397.6875,19.9349421875,1241774.375,31.044359375000003,712771.8125,17.8192953125,0
190.039,1,1,58,0,17.797014236450195,110.0,12.289592742919922,13099,4000,9,0,0,19,18,0,0,549967.9375,0.0,3783335.75,94.58339375,1,802555.375,20.063884375,1243325.125,31.083128124999998,712771.8125,17.8192953125,0
190.101,1,1,58,0,17.796531677246094,110.0,12.289257049560547,13099,4000,9,0,0,19,18,0,0,545084.25,0.0,3791526.0,94.78815,1,810197.0625,20.2549265625,1244118.625,31.102965625,712771.8125,17.8192953125,0
190.144,1,1,58,0,17.796531677246094,110.0,12.289257049560547,13099,4000,9,0,0,19,18,0,0,536158.25,0.0,3796362.0,94.90905,1,815269.75,20.381743750000002,1244118.625,31.102965625,712771.8125,17.8192953125,0
190.185,1,1,58,0,17.796531677246094,110.0,12.289257049560547,13099,4000,9,0,0,19,18,0,0,526386.8125,0.0,3801172.25,95.02930625,1,820310.0625,20.5077515625,1244118.625,31.102965625,712771.8125,17.8192953125,0
190.248,1,1,58,0,17.795087814331055,110.0,12.288254737854004,13099,4000,9,0,0,19,18,0,0,533982.0625,0.0,3811167.25,95.27918125,1,827929.8125,20.6982453125,1246493.875,31.162346875,712771.8125,17.8192953125,0
190.292,1,1,58,0,17.795087814331055,110.0,12.288254737854004,13099,4000,9,0,0,19,18,0,0,545213.875,0.0,3815961.75,95.39904375,1,832987.75,20.82469375,1246493.875,31.162346875,712771.8125,17.8192953125,0
190.334,1,1,58,0,17.795087814331055,110.0,12.288254737854004,13099,4000,9,0,0,19,18,0,0,549877.625,0.0,3820777.0,95.519425,1,838058.0625,20.9514515625,1246493.875,31.162346875,712771.8125,17.8192953125,0
190.4,1,1,58,0,17.794601440429688,110.0,12.287917137145996,13099,4000,9,0,0,19,18,0,0,549918.0,0.0,3828940.75,95.72351875,1,845685.8125,21.1421453125,1247277.5,31.1819375,712771.8125,17.8192953125,0
190.444,1,1,58,0,17.793655395507812,110.0,12.287260055541992,13099,4000,9,0,0,19,18,0,0,493322.0,0.0,3835165.25,95.87913125,1,850149.9375,21.2537484375,1249038.0,31.22595,712771.8125,17.8192953125,0
190.489,1,1,58,0,17.793655395507812,110.0,12.287260055541992,13099,4000,9,0,0,19,18,0,0,516376.65625,0.0,3840106.25,96.00265625,1,855388.5,21.3847125,1249038.0,31.22595,712771.8125,17.8192953125,0
190.557,1,1,58,0,17.793655395507812,110.0,12.287260055541992,13099,4000,9,0,0,19,18,0,0,531780.9375,0.0,3847667.25,96.19168125,1,863389.875,21.584746875,1249038.0,31.22595,712771.8125,17.8192953125,0
190.603,1,1,58,0,17.793655395507812,110.0,12.287260055541992,13099,4000,9,0,0,19,18,0,0,536448.625,0.0,3852773.0,96.319325,1,868783.25,21.71958125,1249038.0,31.22595,712771.8125,17.8192953125,0
190.649,1,1,58,0,17.793655395507812,110.0,12.287260055541992,13099,4000,9,0,0,19,18,0,0,543407.8125,0.0,3857961.5,96.4490375,1,874258.0625,21.856451562500002,1249038.0,31.22595,712771.8125,17.8192953125,0
190.694,1,1,58,0,17.793655395507812,110.0,12.287260055541992,13099,4000,9,0,0,19,18,0,0,548320.5,0.0,3863163.75,96.57909375,1,879741.3125,21.9935328125,1249038.0,31.22595,712771.8125,17.8192953125,0
190.739,1,1,58,0,17.793655395507812,110.0,12.287260055541992,13099,4000,9,0,0,19,18,0,0,549964.875,0.0,3868358.25,96.70895625,1,885210.125,22.130253125,1249038.0,31.22595,712771.8125,17.8192953125,0
190.804,1,1,58,0,17.793655395507812,110.0,12.287260055541992,13099,4000,9,0,0,19,18,0,0,547512.0625,0.0,3876059.25,96.90148125,1,893307.0,22.332675,1249038.0,31.22595,712771.8125,17.8192953125,0
190.847,1,1,58,0,17.793655395507812,110.0,12.287260055541992,13099,4000,9,0,0,19,18,0,0,544408.5625,0.0,3881110.25,97.02775625,1,898610.1875,22.4652546875,1249038.0,31.22595,712771.8125,17.8192953125,0
190.89,1,1,58,0,17.793655395507812,110.0,12.287260055541992,13099,4000,9,0,0,19,18,0,0,539406.125,0.0,3886104.25,97.15260624999999,1,903847.8125,22.5961953125,1249038.0,31.22595,712771.8125,17.8192953125,0
190.953,1,1,58,0,17.79219627380371,110.0,12.286246299743652,13099,4000,9,0,0,19,18,0,0,511838.0,0.0,3894760.5,97.3690125,1,910035.375,22.750884375,1251506.75,31.287668749999998,712771.8125,17.8192953125,0
190.995,1,1,58,0,17.79219627380371,110.0,12.286246299743652,13099,4000,9,0,0,19,18,0,0,528416.5625,0.0,3899570.0,97.48925,1,915126.0,22.87815,1251506.75,31.287668749999998,712771.8125,17.8192953125,0
191.037,1,1,58,0,17.79219627380371,110.0,12.286246299743652,13099,4000,9,0,0,19,18,0,0,538101.25,0.0,3904371.25,97.60928125,1,920199.375,23.004984375,1251506.75,31.287668749999998,712771.8125,17.8192953125,0
191.099,1,1,58,0,17.79219627380371,110.0,12.286246299743652,13099,4000,9,0,0,19,18,0,0,545052.9375,0.0,3911500.5,97.78751249999999,1,927720.1875,23.1930046875,1251506.75,31.287668749999998,712771.8125,17.8192953125,0
191.14,1,1,58,0,17.79219627380371,110.0,12.286246299743652,13099,4000,9,0,0,19,18,0,0,550048.25,0.0,3916233.25,97.90583124999999,1,932705.8125,23.317645312499998,1251506.75,31.287668749999998,712771.8125,17.8192953125,0
191.201,1,1,58,0,17.79219627380371,110.0,12.286246299743652,13099,4000,9,0,0,19,18,0,0,549719.9375,0.0,3923284.25,98.08210625,1,940123.375,23.503084375,1251506.75,31.287668749999998,712771.8125,17.8192953125,0
191.241,1,1,58,0,17.79219627380371,110.0,12.286246299743652,13099,4000,9,0,0,19,18,0,0,546833.3125,0.0,3927965.0,98.199125,1,945041.25,23.62603125,1251506.75,31.287668749999998,712771.8125,17.8192953125,0
191.302,1,1,58,0,17.79219627380371,110.0,12.286246299743652,13099,4000,9,0,0,19,18,0,0,541873.5,0.0,3934930.75,98.37326875,1,952351.5,23.8087875,1251506.75,31.287668749999998,712771.8125,17.8192953125,0
191.342,1,1,58,0,17.79219627380371,110.0,12.286246299743652,13099,4000,9,0,0,19,18,0,0,533869.75,0.0,3939539.0,98.488475,1,957182.25,23.92955625,1251506.75,31.287668749999998,712771.8125,17.8192953125,0
191.402,1,1,58,0,17.79219627380371,110.0,12.286246299743652,13099,4000,9,0,0,19,18,0,0,517814.9375,0.0,3946430.5,98.6607625,1,964397.875,24.109946875,1251506.75,31.287668749999998,712771.8125,17.8192953125,0
191.442,1,1,58,0,17.79219627380371,110.0,12.286246299743652,13099,4000,9,0,0,19,18,0,0,503254.0,0.0,3951050.75,98.77626875,1,969230.125,24.230753125,1251506.75,31.287668749999998,712771.8125,17.8192953125,0
191.505,1,1,58,0,17.79219627380371,110.0,12.286246299743652,13099,4000,9,0,0,19,18,0,0,483272.65625,0.0,3958020.5,98.9505125,1,976511.5,24.4127875,1251506.75,31.287668749999998,712771.8125,17.8192953125,0
191.546,1,1,58,0,17.79219627380371,110.0,12.286246299743652,13099,4000,9,0,0,19,18,0,0,465140.65625,0.0,3962742.25,99.06855625,1,981438.5625,24.5359640625,1251506.75,31.287668749999998,712771.8125,17.8192953125,0
191.59,1,1,58,0,17.79219627380371,110.0,12.286246299743652,13099,4000,9,0,0,19,18,0,0,443873.0,0.0,3967511.75,99.18779375,1,986410.875,24.660271875,1251506.75,31.287668749999998,712771.8125,17.8192953125,0
191.655,1,1,58,0,17.79219627380371,110.0,12.286246299743652,13099,4000,9,0,0,19,18,0,0,409159.0625,0.0,3974865.0,99.371625,1,994068.125,24.851703125,1251506.75,31.287668749999998,712771.8125,17.8192953125,0
191.698,1,1,58,0,17.79219627380371,110.0,12.286246299743652,13099,4000,9,0,0,19,18,0,0,389926.0,0.0,3979803.5,99.4950875,1,999204.625,24.980115625,1251506.75,31.287668749999998,712771.8125,17.8192953125,0
191.742,1,1,58,0,17.79219627380371,110.0,12.286246299743652,13099,4000,9,0,0,19,18,0,0,371414.3125,0.0,3984821.75,99.62054375,1,1004419.25,25.11048125,1251506.75,31.287668749999998,712771.8125,17.8192953125,0
191.787,1,1,58,0,17.79219627380371,110.0,12.286246299743652,13099,4000,9,0,0,19,18,0,0,374998.1875,0.0,3988065.5,99.70163749999999,1,1007857.125,25.196428124999997,1251506.75,31.287668749999998,712771.8125,17.8192953125,0
191.852,1,1,58,0,17.79219627380371,110.0,12.286246299743652,13099,4000,9,0,0,19,18,0,0,370341.8125,0.0,3988876.75,99.72191875,1,1008962.75,25.22406875,1251506.75,31.287668749999998,712771.8125,17.8192953125,0
191.895,1,1,58,0,17.79219627380371,110.0,12.286246299743652,13099,4000,9,0,0,19,18,0,0,363299.78125,0.0,3989396.25,99.73490625,1,1009675.625,25.241890625000003,1251506.75,31.287668749999998,712771.8125,17.8192953125,0
191.938,1,1,58,0,17.79219627380371,110.0,12.286246299743652,13099,4000,9,0,0,19,18,0,0,356656.78125,0.0,3989899.5,99.7474875,1,1010369.75,25.25924375,1251506.75,31.287668749999998,712771.8125,17.8192953125,0
192.001,1,1,58,0,17.79219627380371,110.0,12.286246299743652,13099,4000,9,0,0,19,18,0,0,346729.71875,0.0,3990617.25,99.76543125,1,1011366.9375,25.2841734375,1251506.75,31.287668749999998,712771.8125,17.8192953125,0
192.043,1,1,58,0,17.79219627380371,110.0,12.286246299743652,13099,4000,9,0,0,19,18,0,0,340259.46875,0.0,3991075.5,99.7768875,1,1012007.9375,25.3001984375,1251506.75,31.287668749999998,712771.8125,17.8192953125,0
192.104,1,1,58,0,17.79219627380371,110.0,12.286246299743652,13099,4000,9,0,0,19,18,0,0,331515.71875,0.0,3991728.25,99.79320625,1,1012927.6875,25.3231921875,1251506.75,31.287668749999998,712771.8125,17.8192953125,0
192.146,1,1,58,0,17.79219627380371,110.0,12.286246299743652,13099,4000,9,0,0,19,18,0,0,327454.34375,0.0,3992147.0,99.803675,1,1013521.1875,25.3380296875,1251506.75,31.287668749999998,712771.8125,17.8192953125,0
192.186,1,1,58,0,17.79219627380371,110.0,12.286246299743652,13099,4000,9,0,0,19,18,0,0,323452.875,0.0,3992553.25,99.81383124999999,1,1014098.875,25.352471875,1251506.75,31.287668749999998,712771.8125,17.8192953125,0
192.247,1,1,58,0,17.79219627380371,110.0,12.286246299743652,13099,4000,9,0,0,19,18,0,0,317441.3125,0.0,3993141.75,99.82854375,1,1014940.5,25.3735125,1251506.75,31.287668749999998,712771.8125,17.8192953125,0
192.286,1,1,58,0,17.79219627380371,110.0,12.286246299743652,13099,4000,9,0,0,19,18,0,0,313697.46875,0.0,3993520.5,99.83801249999999,1,1015484.5,25.387112499999997,1251506.75,31.287668749999998,712771.8125,17.8192953125,0
192.347,1,1,58,0,17.79219627380371,110.0,12.286246299743652,13099,4000,9,0,0,19,18,0,0,307788.6875,0.0,3994069.0,99.851725,1,1016276.4375,25.406910937499998,1251506.75,31.287668749999998,712771.8125,17.8192953125,0
192.388,1,1,58,0,17.79219627380371,110.0,12.286246299743652,13099,4000,9,0,0,19,18,0,0,304427.8125,0.0,3994464.75,99.86161875,1,1016794.1875,25.4198546875,1251506.75,31.287668749999998,712771.8125,17.8192953125,0
192.449,1,1,58,0,17.792076110839844,110.0,12.286163330078125,13099,4000,9,0,0,19,18,0,0,308844.0,0.0,3995437.0,99.885925,1,1017578.5625,25.4394640625,1251694.5,31.2923625,712771.8125,17.8192953125,0
192.491,1,1,58,0,17.79181480407715,110.0,12.285982131958008,13099,4000,9,0,0,19,18,0,0,314552.40625,0.0,3996116.0,99.90289999999999,1,1018120.6875,25.4530171875,1251831.25,31.295781249999997,712771.8125,17.8192953125,0
192.553,1,1,58,0,17.791248321533203,110.0,12.285588264465332,13099,4000,9,0,0,19,18,0,0,326184.875,0.0,3997166.0,99.92914999999999,1,1018971.9375,25.474298437499996,1252029.875,31.300746875,712771.8125,17.8192953125,0
192.596,1,1,58,0,17.790847778320312,110.0,12.285309791564941,13099,4000,9,0,0,19,18,0,0,330521.9375,0.0,3997882.75,99.94706875,1,1019558.875,25.488971875,1252159.75,31.303993749999997,712771.8125,17.8192953125,0
192.637,1,1,58,0,17.790443420410156,110.0,12.285029411315918,13099,4000,9,0,0,19,18,0,0,332310.78125,0.0,3998614.75,99.96536875000001,1,1020160.3125,25.504007812500003,1252290.25,31.30725625,712771.8125,17.8192953125,0
192.7,1,1,58,0,17.789817810058594,110.0,12.284594535827637,13099,4000,9,0,0,19,18,0,0,347692.0,0.0,3999744.5,99.9936125,1,1021091.75,25.527293750000002,1252488.625,31.312215625,712771.8125,17.8192953125,0
192.742,1,1,58,0,17.789390563964844,110.0,12.284297943115234,13099,4000,9,0,0,19,18,0,0,351659.25,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
192.805,1,1,58,0,17.78873634338379,110.0,12.283843994140625,13099,4000,9,0,0,19,18,0,0,360283.625,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
192.849,1,1,58,0,17.788288116455078,110.0,12.283533096313477,13099,4000,9,0,0,19,18,0,0,365602.90625,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
192.891,1,1,58,0,17.787826538085938,110.0,12.283211708068848,13099,4000,9,0,0,19,18,0,0,371343.625,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
192.956,1,1,58,0,17.787132263183594,110.0,12.282730102539062,13099,4000,9,0,0,19,18,0,0,377032.28125,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
192.997,1,1,58,0,17.786664962768555,110.0,12.282405853271484,13099,4000,9,0,0,19,18,0,0,380265.0625,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
193.041,1,1,58,0,17.78620147705078,110.0,12.282083511352539,13099,4000,9,0,0,19,18,0,0,383712.09375,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
193.101,1,1,58,0,17.78549575805664,110.0,12.281593322753906,13099,4000,9,0,0,19,18,0,0,385740.25,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
193.143,1,1,58,0,17.785018920898438,110.0,12.281262397766113,13099,4000,9,0,0,19,18,0,0,388464.96875,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
193.205,1,1,58,0,17.784276962280273,110.0,12.280747413635254,13099,4000,9,0,0,19,18,0,0,393248.1875,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
193.246,1,1,58,0,17.783769607543945,110.0,12.280394554138184,13099,4000,9,0,0,19,18,0,0,395429.59375,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
193.287,1,1,58,0,17.783241271972656,110.0,12.280028343200684,13099,4000,9,0,0,19,18,0,0,399927.375,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
193.348,1,1,58,0,17.78241729736328,110.0,12.27945613861084,13099,4000,9,0,0,19,18,0,0,409735.5625,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
193.39,1,1,58,0,17.78180503845215,110.0,12.279030799865723,13099,4000,9,0,0,19,18,0,0,421966.4375,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
193.451,1,1,58,0,17.780792236328125,110.0,12.278326988220215,13099,4000,9,0,0,19,18,0,0,446543.625,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
193.494,1,1,58,0,17.78007698059082,110.0,12.277830123901367,13099,4000,9,0,0,19,18,0,0,463191.84375,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
193.536,1,1,58,0,17.779348373413086,110.0,12.277324676513672,13099,4000,9,0,0,19,18,0,0,478302.75,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
193.601,1,1,58,0,17.778247833251953,110.0,12.276559829711914,13099,4000,9,0,0,19,18,0,0,494177.8125,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
193.643,1,1,58,0,17.777490615844727,110.0,12.276034355163574,13099,4000,9,0,0,19,18,0,0,506023.625,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
193.688,1,1,58,0,17.77671241760254,110.0,12.275493621826172,13099,4000,9,0,0,19,18,0,0,518651.5625,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
193.752,1,1,58,0,17.775524139404297,110.0,12.27466869354248,13099,4000,9,0,0,19,18,0,0,529347.1875,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
193.796,1,1,58,0,17.774734497070312,110.0,12.274120330810547,13099,4000,9,0,0,19,18,0,0,535647.0,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
193.84,1,1,58,0,17.773942947387695,110.0,12.273571014404297,13099,4000,9,0,0,19,18,0,0,541357.0625,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
193.904,1,1,58,0,17.77277946472168,110.0,12.272762298583984,13099,4000,9,0,0,19,18,0,0,544093.6875,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
193.947,1,1,58,0,17.772003173828125,110.0,12.272223472595215,13099,4000,9,0,0,19,18,0,0,545894.0,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
193.988,1,1,58,0,17.771228790283203,110.0,12.271685600280762,13099,4000,9,0,0,19,18,0,0,547344.3125,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
194.052,1,1,58,0,17.770076751708984,110.0,12.270885467529297,13099,4000,9,0,0,19,18,0,0,547723.8125,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
194.093,1,1,58,0,17.769380569458008,110.0,12.270401954650879,13099,4000,9,0,0,19,18,0,0,546359.1875,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
194.155,1,1,58,0,17.768461227416992,110.0,12.269763946533203,13099,4000,9,0,0,19,18,0,0,546769.0625,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
194.195,1,1,58,0,17.767826080322266,110.0,12.269323348999023,13099,4000,9,0,0,19,18,0,0,548833.8125,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
194.237,1,1,58,0,17.767108917236328,110.0,12.268824577331543,13099,4000,9,0,0,19,18,0,0,549766.125,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
194.299,1,1,58,0,17.765872955322266,110.0,12.267966270446777,13099,4000,9,0,0,19,18,0,0,549911.1875,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
194.341,1,1,58,0,17.765005111694336,110.0,12.267363548278809,13099,4000,9,0,0,19,18,0,0,546699.125,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
194.403,1,1,58,0,17.76387596130371,110.0,12.266579627990723,13099,4000,9,0,0,19,18,0,0,546071.9375,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
194.445,1,1,58,0,17.763336181640625,110.0,12.266204833984375,13099,4000,9,0,0,19,18,0,0,547682.875,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
194.488,1,1,58,0,17.763219833374023,110.0,12.26612377166748,13099,4000,9,0,0,19,18,0,0,549990.5,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
194.553,1,1,58,0,17.763219833374023,110.0,12.26612377166748,13099,4000,9,0,0,19,18,0,0,549849.9375,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
194.597,1,1,58,0,17.763219833374023,110.0,12.26612377166748,13099,4000,9,0,0,19,18,0,0,549804.375,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
194.642,1,1,58,0,17.763219833374023,110.0,12.26612377166748,13099,4000,9,0,0,19,18,0,0,549755.375,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
194.686,1,1,58,0,17.763219833374023,110.0,12.26612377166748,13099,4000,9,0,0,19,18,0,0,549703.1875,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
194.754,1,1,58,0,17.763219833374023,110.0,12.26612377166748,13099,4000,9,0,0,19,18,0,0,549070.9375,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
194.799,1,1,58,0,17.763219833374023,110.0,12.26612377166748,13099,4000,9,0,0,19,18,0,0,548117.1875,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
194.845,1,1,58,0,17.763219833374023,110.0,12.26612377166748,13099,4000,9,0,0,19,18,0,0,547125.0,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
194.89,1,1,58,0,17.763219833374023,110.0,12.26612377166748,13099,4000,9,0,0,19,18,0,0,546072.8125,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
194.934,1,1,58,0,17.763219833374023,110.0,12.26612377166748,13099,4000,9,0,0,19,18,0,0,545038.5625,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
195.002,1,1,58,0,17.763219833374023,110.0,12.26612377166748,13099,4000,9,0,0,19,18,0,0,543378.1875,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
195.044,1,1,58,0,17.763219833374023,110.0,12.26612377166748,13099,4000,9,0,0,19,18,0,0,542212.0,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
195.087,1,1,58,0,17.763219833374023,110.0,12.26612377166748,13099,4000,9,0,0,19,18,0,0,541065.875,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
195.151,1,1,58,0,17.763219833374023,110.0,12.26612377166748,13099,4000,9,0,0,19,18,0,0,536521.125,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
195.194,1,1,58,0,17.763219833374023,110.0,12.26612377166748,13099,4000,9,0,0,19,18,0,0,533447.5625,0.0,4000000.0,100.0,1,1021413.3125,25.535332812500002,1252555.625,31.313890625000003,712771.8125,17.8192953125,0
