tempo,last_lap_ms,current_lap_ms,setor1_ms,setor2_ms,setor3_ms,delta_carinfront_ms,delta_leader_ms,lap_distance,total_distance,delta_safetycar,grid_position,car_position,num_current_lap,pit_status,num_pitstops,num_setor,current_lap_invalid,penalties,total_warnings,corner_cutting_warning,num_unserverdDT,num_unserverdSG,driver_status,result_status,pitlane_timer_active,pitlane_time_inlane_ms,pitstop_time_ms,pitstop_shouldserve_pen,fastest_speed,num_fastlap
143.406,0,0,0,0,0,0,0,"(-646.46728515625,)","(-646.46728515625,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
143.453,0,0,0,0,0,0,0,"(-643.010986328125,)","(-643.010986328125,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
143.503,0,0,0,0,0,0,0,"(-639.4853515625,)","(-639.4853515625,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
143.553,0,0,0,0,0,0,0,"(-635.858154296875,)","(-635.858154296875,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
143.603,0,0,0,0,0,0,0,"(-632.190673828125,)","(-632.190673828125,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
143.653,0,0,0,0,0,0,0,"(-628.43310546875,)","(-628.43310546875,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
143.703,0,0,0,0,0,0,0,"(-624.658203125,)","(-624.658203125,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
143.754,0,0,0,0,0,0,0,"(-620.84814453125,)","(-620.84814453125,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
143.805,0,0,0,0,0,0,0,"(-617.021728515625,)","(-617.021728515625,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
143.855,0,0,0,0,0,0,0,"(-613.146484375,)","(-613.146484375,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
143.905,0,0,0,0,0,0,0,"(-609.28076171875,)","(-609.28076171875,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
143.954,0,0,0,0,0,0,0,"(-605.414794921875,)","(-605.414794921875,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
144.003,0,0,0,0,0,0,0,"(-601.62255859375,)","(-601.62255859375,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
144.05,0,0,0,0,0,0,0,"(-597.880859375,)","(-597.880859375,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
144.121,0,0,0,0,0,0,0,"(-592.375244140625,)","(-592.375244140625,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
144.169,0,0,0,0,0,0,0,"(-588.73095703125,)","(-588.73095703125,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
144.218,0,0,0,0,0,0,0,"(-585.097900390625,)","(-585.097900390625,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
144.265,0,0,0,0,0,0,0,"(-581.44677734375,)","(-581.44677734375,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
144.312,0,0,0,0,0,0,0,"(-577.812744140625,)","(-577.812744140625,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
144.36,0,0,0,0,0,0,0,"(-574.15576171875,)","(-574.15576171875,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
144.407,0,0,0,0,0,0,0,"(-570.532470703125,)","(-570.532470703125,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
144.453,0,0,0,0,0,0,0,"(-566.91943359375,)","(-566.91943359375,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
144.502,0,0,0,0,0,0,0,"(-563.320068359375,)","(-563.320068359375,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
144.551,0,0,0,0,0,0,0,"(-559.7158203125,)","(-559.7158203125,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
144.599,0,0,0,0,0,0,0,"(-556.085205078125,)","(-556.085205078125,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
144.648,0,0,0,0,0,0,0,"(-552.41845703125,)","(-552.41845703125,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
144.699,0,0,0,0,0,0,0,"(-548.707275390625,)","(-548.707275390625,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
144.75,0,0,0,0,0,0,0,"(-544.965087890625,)","(-544.965087890625,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
144.802,0,0,0,0,0,0,0,"(-541.154296875,)","(-541.154296875,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
144.853,0,0,0,0,0,0,0,"(-537.285400390625,)","(-537.285400390625,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
144.906,0,0,0,0,0,0,0,"(-533.3740234375,)","(-533.3740234375,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
144.957,0,0,0,0,0,0,0,"(-529.451416015625,)","(-529.451416015625,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
145.009,0,0,0,0,0,0,0,"(-525.534912109375,)","(-525.534912109375,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
145.06,0,0,0,0,0,0,0,"(-521.610107421875,)","(-521.610107421875,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
145.112,0,0,0,0,0,0,0,"(-517.6845703125,)","(-517.6845703125,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
145.164,0,0,0,0,0,0,0,"(-513.758056640625,)","(-513.758056640625,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
145.214,0,0,0,0,0,0,0,"(-509.8388671875,)","(-509.8388671875,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
145.264,0,0,0,0,0,0,0,"(-505.953369140625,)","(-505.953369140625,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
145.314,0,0,0,0,0,0,0,"(-502.079345703125,)","(-502.079345703125,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
145.363,0,0,0,0,0,0,0,"(-498.244140625,)","(-498.244140625,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
145.412,0,0,0,0,0,0,0,"(-494.43798828125,)","(-494.43798828125,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
145.461,0,0,0,0,0,0,0,"(-490.66845703125,)","(-490.66845703125,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
145.511,0,0,0,0,0,0,0,"(-486.8837890625,)","(-486.8837890625,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
145.56,0,0,0,0,0,0,0,"(-483.094482421875,)","(-483.094482421875,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
145.61,0,0,0,0,0,0,0,"(-479.28564453125,)","(-479.28564453125,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
145.661,0,0,0,0,0,0,0,"(-475.458740234375,)","(-475.458740234375,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
145.711,0,0,0,0,0,0,0,"(-471.575439453125,)","(-471.575439453125,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
145.762,0,0,0,0,0,0,0,"(-467.665283203125,)","(-467.665283203125,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
145.812,0,0,0,0,0,0,0,"(-463.736083984375,)","(-463.736083984375,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
145.862,0,0,0,0,0,0,0,"(-459.7646484375,)","(-459.7646484375,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
145.909,0,0,0,0,0,0,0,"(-455.830322265625,)","(-455.830322265625,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
145.957,0,0,0,0,0,0,0,"(-451.965576171875,)","(-451.965576171875,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
146.003,0,0,0,0,0,0,0,"(-448.15234375,)","(-448.15234375,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
146.05,0,0,0,0,0,0,0,"(-444.4404296875,)","(-444.4404296875,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
146.118,0,0,0,0,0,0,0,"(-438.898681640625,)","(-438.898681640625,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
146.164,0,0,0,0,0,0,0,"(-435.251220703125,)","(-435.251220703125,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
146.21,0,0,0,0,0,0,0,"(-431.593505859375,)","(-431.593505859375,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
146.256,0,0,0,0,0,0,0,"(-427.940185546875,)","(-427.940185546875,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
146.301,0,0,0,0,0,0,0,"(-424.26123046875,)","(-424.26123046875,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
146.37,0,0,0,0,0,0,0,"(-418.744384765625,)","(-418.744384765625,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
146.417,0,0,0,0,0,0,0,"(-415.062744140625,)","(-415.062744140625,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
146.462,0,0,0,0,0,0,0,"(-411.381591796875,)","(-411.381591796875,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
146.509,0,0,0,0,0,0,0,"(-407.68798828125,)","(-407.68798828125,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
146.556,0,0,0,0,0,0,0,"(-403.9521484375,)","(-403.9521484375,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
146.602,0,0,0,0,0,0,0,"(-400.209228515625,)","(-400.209228515625,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
146.65,0,0,0,0,0,0,0,"(-396.44580078125,)","(-396.44580078125,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
146.721,0,0,0,0,0,0,0,"(-390.74755859375,)","(-390.74755859375,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
146.769,0,0,0,0,0,0,0,"(-386.8974609375,)","(-386.8974609375,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
146.817,0,0,0,0,0,0,0,"(-383.032958984375,)","(-383.032958984375,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
146.865,0,0,0,0,0,0,0,"(-379.140625,)","(-379.140625,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
146.913,0,0,0,0,0,0,0,"(-375.265380859375,)","(-375.265380859375,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
146.961,0,0,0,0,0,0,0,"(-371.37060546875,)","(-371.37060546875,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
147.009,0,0,0,0,0,0,0,"(-367.491943359375,)","(-367.491943359375,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
147.055,0,0,0,0,0,0,0,"(-363.619384765625,)","(-363.619384765625,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
147.103,0,0,0,0,0,0,0,"(-359.74365234375,)","(-359.74365234375,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
147.15,0,0,0,0,0,0,0,"(-355.889404296875,)","(-355.889404296875,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
147.221,0,0,0,0,0,0,0,"(-350.09033203125,)","(-350.09033203125,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
147.268,0,0,0,0,0,0,0,"(-346.237060546875,)","(-346.237060546875,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
147.315,0,0,0,0,0,0,0,"(-342.384033203125,)","(-342.384033203125,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
147.362,0,0,0,0,0,0,0,"(-338.544921875,)","(-338.544921875,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
147.407,0,0,0,0,0,0,0,"(-334.698974609375,)","(-334.698974609375,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
147.452,0,0,0,0,0,0,0,"(-330.896240234375,)","(-330.896240234375,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
147.52,0,0,0,0,0,0,0,"(-325.260498046875,)","(-325.260498046875,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
147.567,0,0,0,0,0,0,0,"(-321.552978515625,)","(-321.552978515625,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
147.612,0,0,0,0,0,0,0,"(-317.813720703125,)","(-317.813720703125,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
147.656,0,0,0,0,0,0,0,"(-314.08544921875,)","(-314.08544921875,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
147.703,0,0,0,0,0,0,0,"(-310.3486328125,)","(-310.3486328125,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
147.771,0,0,0,0,0,0,0,"(-304.748291015625,)","(-304.748291015625,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
147.818,0,0,0,0,0,0,0,"(-300.99169921875,)","(-300.99169921875,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
147.864,0,0,0,0,0,0,0,"(-297.1904296875,)","(-297.1904296875,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
147.912,0,0,0,0,0,0,0,"(-293.36865234375,)","(-293.36865234375,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
147.96,0,0,0,0,0,0,0,"(-289.5048828125,)","(-289.5048828125,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
148.007,0,0,0,0,0,0,0,"(-285.597412109375,)","(-285.597412109375,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
148.056,0,0,0,0,0,0,0,"(-281.629638671875,)","(-281.629638671875,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
148.103,0,0,0,0,0,0,0,"(-277.641357421875,)","(-277.641357421875,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
148.149,0,0,0,0,0,0,0,"(-273.650146484375,)","(-273.650146484375,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
148.219,0,0,0,0,0,0,0,"(-267.64306640625,)","(-267.64306640625,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
148.264,0,0,0,0,0,0,0,"(-263.675048828125,)","(-263.675048828125,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
148.309,0,0,0,0,0,0,0,"(-259.76171875,)","(-259.76171875,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
148.353,0,0,0,0,0,0,0,"(-255.844482421875,)","(-255.844482421875,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
148.42,0,0,0,0,0,0,0,"(-249.947509765625,)","(-249.947509765625,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
148.465,0,0,0,0,0,0,0,"(-245.94482421875,)","(-245.94482421875,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
148.508,0,0,0,0,0,0,0,"(-241.953369140625,)","(-241.953369140625,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
148.553,0,0,0,0,0,0,0,"(-237.988037109375,)","(-237.988037109375,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
148.619,0,0,0,0,0,0,0,"(-232.01171875,)","(-232.01171875,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
148.664,0,0,0,0,0,0,0,"(-228.028564453125,)","(-228.028564453125,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
148.71,0,0,0,0,0,0,0,"(-224.00830078125,)","(-224.00830078125,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
148.755,0,0,0,0,0,0,0,"(-219.998779296875,)","(-219.998779296875,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
148.802,0,0,0,0,0,0,0,"(-215.967041015625,)","(-215.967041015625,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
148.849,0,0,0,0,0,0,0,"(-211.893310546875,)","(-211.893310546875,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
148.921,0,0,0,0,0,0,0,"(-205.854248046875,)","(-205.854248046875,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
148.967,0,0,0,0,0,0,0,"(-201.78857421875,)","(-201.78857421875,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
149.015,0,0,0,0,0,0,0,"(-197.71728515625,)","(-197.71728515625,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
149.062,0,0,0,0,0,0,0,"(-193.64599609375,)","(-193.64599609375,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
149.108,0,0,0,0,0,0,0,"(-189.6259765625,)","(-189.6259765625,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
149.155,0,0,0,0,0,0,0,"(-185.5771484375,)","(-185.5771484375,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
149.201,0,0,0,0,0,0,0,"(-181.5771484375,)","(-181.5771484375,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
149.267,0,0,0,0,0,0,0,"(-175.623046875,)","(-175.623046875,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
149.312,0,0,0,0,0,0,0,"(-171.71240234375,)","(-171.71240234375,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
149.357,0,0,0,0,0,0,0,"(-167.81982421875,)","(-167.81982421875,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
149.401,0,0,0,0,0,0,0,"(-163.9658203125,)","(-163.9658203125,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
149.468,0,0,0,0,0,0,0,"(-158.2314453125,)","(-158.2314453125,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
149.511,0,0,0,0,0,0,0,"(-154.41845703125,)","(-154.41845703125,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
149.557,0,0,0,0,0,0,0,"(-150.60400390625,)","(-150.60400390625,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
149.6,0,0,0,0,0,0,0,"(-146.763671875,)","(-146.763671875,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
149.666,0,0,0,0,0,0,0,"(-141.04443359375,)","(-141.04443359375,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
149.71,0,0,0,0,0,0,0,"(-137.224609375,)","(-137.224609375,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
149.754,0,0,0,0,0,0,0,"(-133.4404296875,)","(-133.4404296875,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
149.82,0,0,0,0,0,0,0,"(-127.720703125,)","(-127.720703125,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
149.864,0,0,0,0,0,0,0,"(-123.89306640625,)","(-123.89306640625,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
149.908,0,0,0,0,0,0,0,"(-120.04443359375,)","(-120.04443359375,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
149.952,0,0,0,0,0,0,0,"(-116.18798828125,)","(-116.18798828125,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
150.02,0,0,0,0,0,0,0,"(-110.37353515625,)","(-110.37353515625,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
150.065,0,0,0,0,0,0,0,"(-106.5048828125,)","(-106.5048828125,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
150.11,0,0,0,0,0,0,0,"(-102.61328125,)","(-102.61328125,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
150.155,0,0,0,0,0,0,0,"(-98.7158203125,)","(-98.7158203125,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
150.202,0,0,0,0,0,0,0,"(-94.80517578125,)","(-94.80517578125,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
150.271,0,0,0,0,0,0,0,"(-88.82958984375,)","(-88.82958984375,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
150.318,0,0,0,0,0,0,0,"(-84.79296875,)","(-84.79296875,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
150.365,0,0,0,0,0,0,0,"(-80.703125,)","(-80.703125,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
150.414,0,0,0,0,0,0,0,"(-76.58544921875,)","(-76.58544921875,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
150.462,0,0,0,0,0,0,0,"(-72.38232421875,)","(-72.38232421875,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
150.512,0,0,0,0,0,0,0,"(-68.126953125,)","(-68.126953125,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
150.561,0,0,0,0,0,0,0,"(-63.83154296875,)","(-63.83154296875,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
150.61,0,0,0,0,0,0,0,"(-59.5322265625,)","(-59.5322265625,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
150.658,0,0,0,0,0,0,0,"(-55.2373046875,)","(-55.2373046875,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
150.705,0,0,0,0,0,0,0,"(-50.96435546875,)","(-50.96435546875,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
150.752,0,0,0,0,0,0,0,"(-46.7587890625,)","(-46.7587890625,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
150.822,0,0,0,0,0,0,0,"(-40.52783203125,)","(-40.52783203125,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
150.868,0,0,0,0,0,0,0,"(-36.41845703125,)","(-36.41845703125,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
150.914,0,0,0,0,0,0,0,"(-32.3056640625,)","(-32.3056640625,)","(-0.0,)",0,1,1,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0.0,255
