tempo,space_world_positionX,space_world_positionY,space_world_positionZ,space_world_velocityX,space_world_velocityY,space_world_velocityZ,world_foward_directionX,world_foward_directionY,world_foward_directionZ,world_right_directionX,world_right_directionY,world_right_directionZ,g_force_lateral,g_force_longitudinal,g_force_vertical,yaw,pitch,roll
445.151,-546.8038940429688,55.76509475708008,214.9444122314453,15.358226776123047,-1.1103655099868774,85.74987030029297,0.1804559465315714,-0.014404736472670675,0.9834589678640095,-0.9832758568071536,0.021485030671102023,0.18073061311685537,0.6047518849372864,0.15682223439216614,0.3321651816368103,0.1814868450164795,0.014410138130187988,-0.021514274179935455
445.194,-546.1206665039062,55.72053527832031,218.72486877441406,15.624176979064941,-0.9026643633842468,85.77325439453125,0.18317209387493516,-0.010925626392406995,0.9830011902218696,-0.9828791161839656,0.017975402081362345,0.18335520493179114,0.5847623348236084,0.16195304691791534,0.5838432908058167,0.18424756824970245,0.010933399200439453,-0.01798480935394764
445.237,-545.4367065429688,55.68828582763672,222.44683837890625,15.881211280822754,-0.6011394262313843,85.7949447631836,0.1858882412182989,-0.00793481246375927,0.9825128940702537,-0.9824518570513017,0.013977477340006714,0.18597979674672688,0.5706607699394226,0.151622012257576,0.7377405762672424,0.18698522448539734,0.007950544357299805,-0.013991879299283028
445.303,-544.3942260742188,55.663665771484375,228.01145935058594,16.246232986450195,-0.20520274341106415,85.81159210205078,0.18985564745017852,-0.003784295175023652,0.9817804498428296,-0.9817499313333536,0.009369182409131139,0.18988616595965452,0.525296151638031,0.10324918478727341,0.5587337613105774,0.19103504717350006,0.003798842430114746,-0.009397080168128014
445.345,-543.6878051757812,55.65818786621094,231.7139434814453,16.483659744262695,-0.0736851915717125,85.82669067382812,0.1924192022461623,-0.002563554795983764,0.9812921536912137,-0.9812616351817377,0.00717184972685934,0.1924192022461623,0.5363628268241882,0.13406121730804443,0.25350239872932434,0.1936425417661667,0.0025827884674072266,-0.00720022339373827
445.389,-542.966796875,55.656192779541016,235.43809509277344,16.73331069946289,-0.031233150511980057,85.83686828613281,0.19525742362743004,-0.002410962248603778,0.9807428205206458,-0.9807123020111698,0.004943998535111545,0.19528794213690603,0.5794321298599243,0.13382907211780548,0.06286085397005081,0.19654321670532227,0.0024262666702270508,-0.004954210948199034
445.455,-541.8657836914062,55.654361724853516,241.01779174804688,17.133920669555664,-0.01868164725601673,85.84441375732422,0.20029297769096957,-0.001586962492751854,0.9797051911984619,-0.9797051911984619,0.0012512588885158849,0.20029297769096957,0.6338779926300049,0.13708120584487915,0.037378836423158646,0.20166602730751038,0.0016014575958251953,-0.0012691402807831764
445.501,-541.1076049804688,55.6546745300293,244.7827911376953,17.426048278808594,0.03669106215238571,85.8441390991211,0.20383312479018525,-0.000946073793755913,0.978972746971038,-0.978972746971038,-0.0013428144169438765,0.20383312479018525,0.6743842363357544,0.13486741483211517,0.15568546950817108,0.20530276000499725,0.0009461641311645508,0.0013609406305477023
445.547,-540.3265991210938,55.6585578918457,248.5943603515625,17.733930587768555,0.1356458216905594,85.83756256103516,0.20752586443678092,0.00024414807580797754,0.978209784234138,-0.978209784234138,-0.0032349620044557024,0.20752586443678092,0.7023978233337402,0.13248546421527863,0.23658226430416107,0.20905710756778717,-0.00027430057525634766,0.0032528138253837824
445.594,-539.5144653320312,55.667999267578125,252.48724365234375,18.05746078491211,0.269966721534729,85.82646942138672,0.21127964110232855,0.0016785180211798456,0.977416302987762,-0.9773857844782861,-0.00424207281716361,0.21131015961180455,0.7226408123970032,0.12631040811538696,0.2905294597148895,0.21291542053222656,-0.0016951560974121094,0.004247397184371948
445.641,-538.6736450195312,55.683738708496094,256.44403076171875,18.393325805664062,0.40329059958457947,85.81092834472656,0.2151554918057802,0.0031128879665517136,0.9765617847224342,-0.9765617847224342,-0.0045167394024475845,0.2151554918057802,0.7371247410774231,0.12614402174949646,0.274120569229126,0.2168649137020111,-0.0031325817108154297,0.004533874802291393
445.69,-537.8052978515625,55.70577621459961,260.4551086425781,18.73828887939453,0.5194336771965027,85.79003143310547,0.21906186101870784,0.00424207281716361,0.9756767479476303,-0.9756767479476303,-0.003967406231879635,0.21909237952818383,0.7471574544906616,0.12198491394519806,0.20477433502674103,0.2208765745162964,-0.004259347915649414,0.003992651589214802
445.737,-536.9063720703125,55.73185729980469,264.5301513671875,19.084243774414062,0.5630875825881958,85.76697540283203,0.22290719321268349,0.004486220892971587,0.9748222296823024,-0.9748222296823024,-0.0035401470992156743,0.22293771172215948,0.7345744967460632,0.11724621057510376,0.04850156977772713,0.224821075797081,-0.004489779472351074,0.0035693454556167126
445.786,-535.9815673828125,55.75861358642578,268.645263671875,19.4244384765625,0.5522978901863098,85.74497985839844,0.22656941434980316,0.004425183874019593,0.9739677114169744,-0.9739677114169744,-0.003662221137119663,0.22659993285927915,0.7001773118972778,0.11861007660627365,-0.0332634374499321,0.22857704758644104,-0.004431247711181641,0.003682385664433241
445.857,-534.5609130859375,55.79991149902344,274.8329772949219,19.909639358520508,0.619674026966095,85.71656036376953,0.2313913388470107,0.006012146366771447,0.9728385265663625,-0.9728385265663625,-0.004181035798211615,0.2313913388470107,0.6618004441261292,0.11624086648225784,0.1762319803237915,0.23351560533046722,-0.006021857261657715,0.004197867587208748
445.905,-533.5986938476562,55.83383560180664,278.9406433105469,20.21520233154297,0.7841256260871887,85.69873046875,0.23438215277565844,0.007904293954283274,0.9721060823389386,-0.9721060823389386,-0.004333628345591601,0.23444318979461043,0.6318714022636414,0.11174414306879044,0.3370872735977173,0.23661398887634277,-0.007911443710327148,0.004347968380898237
445.954,-532.6201171875,55.87632751464844,283.0573425292969,20.502426147460938,0.9602770209312439,85.68258666992188,0.23728141117587817,0.00924710837122715,0.9713736381115147,-0.9714041566209907,-0.003662221137119663,0.23734244819483016,0.5939013957977295,0.10958026349544525,0.32168149948120117,0.23959720134735107,-0.009259581565856934,0.003678188193589449
446.002,-531.6268310546875,55.92543029785156,287.1788024902344,20.776552200317383,1.0603865385055542,85.6648941040039,0.24005859553819392,0.010193182164983062,0.9706717123935666,-0.9707327494125187,-0.0027771843623157445,0.24008911404766992,0.5686830282211304,0.1040082797408104,0.16043291985988617,0.24245469272136688,-0.010203242301940918,0.0028005673084408045
446.049,-530.6177368164062,55.97876739501953,291.31072998046875,21.044130325317383,1.1452300548553467,85.6494369506836,0.24280526139103367,0.011719107638782922,0.9700003051850947,-0.9700308236945707,-0.0017090365306558428,0.24283577990050967,0.555794894695282,0.10583536326885223,0.1765516698360443,0.24528805911540985,-0.011733174324035645,0.0017188050551339984
446.095,-529.6030883789062,56.037410736083984,295.41290283203125,21.305442810058594,1.2925171852111816,85.63336944580078,0.2455214087343974,0.013641773735770746,0.9692678609576708,-0.9693594164860988,-0.0007629627368999298,0.2455519272438734,0.5464648008346558,0.10225356370210648,0.3047594726085663,0.24809938669204712,-0.013664841651916504,0.0007929786224849522
446.142,-528.5880126953125,56.1041145324707,299.47198486328125,21.504138946533203,1.4959616661071777,85.63125610351562,0.24723044526505325,0.015778069399090548,0.9688100833155309,-0.9689321573534349,0.00027466658528397473,0.24726096377452925,0.3937040865421295,0.10551640391349792,0.3855300843715668,0.24988242983818054,-0.015780210494995117,-0.0002939141704700887
446.188,-527.5802612304688,56.17877197265625,303.47027587890625,21.64021110534668,1.6676733493804932,85.6404037475586,0.24744407483138522,0.017090365306558428,0.9687185277871029,-0.9688711203344829,0.0007629627368999298,0.24747459334086122,0.2384522706270218,0.10021338611841202,0.28513529896736145,0.2500883936882019,-0.017101168632507324,-0.0007782775792293251
446.256,-526.0737915039062,56.297996520996094,309.4183349609375,21.73152732849121,1.7278755903244019,85.68181610107422,0.24628437147129734,0.017548142948698386,0.9690237128818628,-0.9691763054292428,0.0013122959074678793,0.24628437147129734,0.07225637137889862,0.09276150166988373,-0.007754723075777292,0.2488970309495926,-0.017563462257385254,-0.0013175999047234654
446.303,-525.0737915039062,56.37746047973633,313.3597412109375,21.749820709228516,1.7348361015319824,85.72201538085938,0.2457960753196814,0.018189031647694327,0.9691152684102908,-0.9692983794671468,0.0015259254737998596,0.2458265938291574,0.003353133797645569,0.09619472920894623,0.03492671623826027,0.24840715527534485,-0.018194079399108887,-0.0015361533733084798
